-5.379903227916216224e-01,-8.427405399913352468e-01,-1.883599845188718702e-02
-8.565496926539192257e-01,-4.268203614340628782e-01,-2.900810284726882404e-01
-5.988594286672216382e-01,1.862085596519634789e-01,7.789054865699112096e-01
-9.540539393192389861e-01,-2.993578406772857692e-01,-1.288270524676171647e-02
-8.712516285837453855e-01,-4.907126192224824934e-01,-1.103290650655478627e-02
8.441474788077046876e-01,4.119273937834239674e-01,-3.431193032654850650e-01
-7.683304589040402810e-01,-5.536156143672564811e-01,3.212134141798442255e-01
9.119730707763474831e-01,3.255675990731066172e-01,2.496214265894097784e-01
-7.859923300905651278e-01,2.350391683202606163e-01,-5.718152204988290466e-01
3.235448237178870090e-01,7.187427249167641641e-01,6.154085166981245747e-01
9.343196183190184412e-01,2.853900926035378149e-01,2.135400334081358209e-01
-8.451409057451418905e-01,-5.345374125339237281e-01,2.569832255063512171e-03
8.624653833983767504e-01,3.095545049595204712e-01,4.004116268276400326e-01
6.965017696837655370e-01,7.170732607541074888e-01,-2.629113042177302906e-02
-6.601365668400810405e-01,-7.082593032878706785e-01,-2.501768822788613122e-01
8.976345393578325504e-01,3.501404415402539771e-01,-2.676824703820700480e-01
9.585781250127173303e-01,-2.107039592257037297e-01,-1.916554716508671596e-01
8.636463636244189335e-01,1.516200564390274841e-01,-4.807559849692400467e-01
9.314208282975556807e-01,3.600507200376228956e-01,5.309161528795992846e-02
-5.270935033606087838e-01,-6.084649187250698033e-01,-5.932477403209674982e-01
6.405294050095475811e-01,7.597900577372133091e-01,-1.115399008507579892e-01
-9.694881459272612911e-01,2.203324911111753104e-01,-1.074538424965111455e-01
-7.054853295899938814e-01,-6.205939207937635205e-01,3.422771321708791281e-01
-9.966299231639992318e-01,5.474094348210694488e-02,-6.109194186478030669e-02
-8.217385068947301585e-01,-5.049314660337715921e-01,-2.641780477166977836e-01
9.367947292712202056e-01,3.307637378713340626e-01,-1.140657043946360361e-01
9.648917922002058223e-01,2.480896396656993852e-01,-8.622853376474869103e-02
-8.731786182972327559e-01,-4.812905961833430779e-01,-7.693154472658084164e-02
-9.413983570472922446e-01,-1.107590996320396287e-01,3.185930871776078699e-01
-6.884792523601208636e-01,-7.247209746393460383e-01,2.785368893783403063e-02
8.403144423652165740e-01,5.141783108596998941e-01,1.717332308957728870e-01
7.396038515746291564e-01,6.413212250394116909e-01,2.041891991509893478e-01
8.989306607541414085e-01,3.375323123580406537e-01,-2.792769329363898323e-01
-8.688255668486154493e-01,-4.559439476526925272e-01,1.930213744357364702e-01
