-0.025947,-0.12848,-0.99137
-0.14292,-0.058749,-0.98799
0.19896,-0.14141,-0.96975
0.25929,0.060936,-0.96388
-0.037793,0.28465,-0.95789
0.035347,-0.17135,-0.98458
-0.025796,-0.22024,-0.97511
-0.031959,-0.00063151,-0.99949
-0.069304,-0.11483,-0.99096
0.25243,-0.022919,-0.96734
-0.036148,-0.022626,-0.99909
-0.27836,0.022582,-0.96021
-0.36862,0.064145,-0.92736
0.0063706,0.012546,-0.9999
-0.047847,-0.23006,-0.972
0.4571,0.24276,-0.85564
0.010512,-0.13146,-0.99127
-0.029838,-0.40253,-0.91492
0.14097,0.13887,-0.98023
-0.086074,-0.25712,-0.96254
0.053546,-0.24139,-0.96895
-0.36949,0.17218,-0.91314
0.11246,0.00093484,-0.99366
0.0023118,0.087732,-0.99614
-0.38656,0.020955,-0.92202
-0.22279,-0.00482,-0.97486
-0.018749,-0.013163,-0.99974
0.012598,-0.47859,-0.87795
-0.24415,0.025592,-0.9694
-0.10298,-0.11312,-0.98823
0.05037,0.1041,-0.99329
0.2418,-0.14026,-0.96014
-0.35467,0.27475,-0.89371
-0.18609,-0.11586,-0.97568
-0.058333,0.31358,-0.94777
-0.09204,0.24513,-0.96511
0.055138,0.13057,-0.98991
-0.12807,-0.0069935,-0.99174
0.19993,-0.03015,-0.97935
0.22112,0.11671,-0.96824
0.17598,-0.0038144,-0.98439
0.38012,-0.33631,-0.86163
0.14909,0.011947,-0.98875
-0.049211,0.36997,-0.92774
-0.19803,0.037334,-0.97948
-0.029044,0.009234,-0.99954
0.11097,-0.026634,-0.99347
0.07688,0.30296,-0.9499
-0.19813,0.047271,-0.97904
-0.065308,0.19247,-0.97913
0.41332,0.025162,-0.91024
0.079563,-0.2167,-0.97299
-0.10741,0.28159,-0.95351
-0.25374,0.12086,-0.95969
0.20794,0.22873,-0.95102
0.10486,0.24917,-0.96277
0.0085906,0.046881,-0.99886
-0.00078697,0.047208,-0.99888
0.17412,-0.18553,-0.96709
0.12459,0.003415,-0.9922
0.10491,-0.084121,-0.99092
-0.018854,0.42304,-0.90591
-0.1961,-0.48692,-0.85115
-0.097159,0.0089409,-0.99523
-0.016162,0.015581,-0.99975
0.083717,0.035624,-0.99585
-0.38279,-0.12087,-0.9159
-0.013254,-0.14091,-0.98993
-0.096252,-0.15855,-0.98265
0.26402,0.23601,-0.9352
0.37142,-0.062982,-0.92633
-0.17031,0.017946,-0.98523
0.088303,0.25633,-0.96255
-0.094897,0.041701,-0.99461
0.036323,0.054542,-0.99785
-0.069817,0.24584,-0.96679
-0.040172,-0.050766,-0.9979
-0.37575,-0.35761,-0.85494
0.30604,0.13298,-0.94269
-0.20085,0.24563,-0.94833
