6.030513976146706367e-01,6.812067306193996252e-01,4.150739717132612694e-01
-5.373510931190241813e-01,-7.549938154498707643e-01,-3.758166326231934251e-01
-6.389558425104715500e-01,-6.324357647564580187e-01,-4.379045955212705898e-01
7.493488147927023224e-01,6.134059538043769022e-01,2.494183024681928540e-01
4.392302062404926377e-01,7.741989983510160211e-01,4.557331860619960318e-01
-6.953189530117447337e-01,-5.619172357607080670e-01,-4.480854536109113440e-01
5.527206545609752997e-01,7.329504222841877192e-01,3.965899097242868154e-01
4.680041886182699784e-01,7.627737107959249307e-01,4.462604010601537996e-01
-5.286350211259343013e-01,-6.618709970338404469e-01,-5.314807595055657252e-01
6.964826602875473505e-01,6.318596166456544871e-01,3.400960581529690607e-01
6.508177592023399738e-01,7.014081076025151518e-01,2.906250348753590118e-01
-6.813040126846461320e-01,-6.434957008720627591e-01,-3.489099099466398957e-01
5.361236043985662114e-01,7.178951376561351072e-01,4.440698730339277533e-01
6.264906103999229314e-01,6.476140983210737501e-01,4.337113034456386296e-01
-5.261447646879068296e-01,-7.167638786104555404e-01,-4.576256427592356180e-01
7.010178534365701930e-01,6.370694348519884143e-01,3.204941564842506696e-01
6.060742377956149785e-01,6.819272352558478634e-01,4.094499531038928164e-01
7.268458749993870205e-01,4.809512399778412828e-01,4.902866291876137317e-01
6.348506491952446984e-01,7.400931932709982064e-01,2.218709500820537639e-01
-7.345079449561084939e-01,-4.914895451916280189e-01,-4.679060864785595242e-01
6.350695202081204638e-01,6.935198690834756263e-01,3.401718619890049533e-01
7.518980615518006116e-01,6.016557206811334879e-01,2.695546304672040150e-01
5.671816560210882763e-01,7.867025821902910998e-01,2.437293914330082023e-01
-6.918145046267868414e-01,-5.845902567705236752e-01,-4.238477590797984917e-01
-5.237315887911232481e-01,-7.779327592012322823e-01,-3.471683238198490784e-01
7.004036865532607958e-01,6.525802354434646624e-01,2.890911831432324552e-01
5.869413191846024613e-01,7.430769862495062439e-01,3.214599202703034564e-01
7.404573302645901522e-01,5.391062943265145790e-01,4.013568804380573951e-01
-5.810436309912161423e-01,-7.145794027716235730e-01,-3.895697319082854770e-01
5.597738906461912078e-01,7.908508497351635080e-01,2.474027583192960345e-01
-6.895166941730309640e-01,-5.956678804763949620e-01,-4.120030395827854464e-01
6.224156122809486602e-01,5.992207898585507619e-01,5.035208541760970435e-01
-6.064449677924416138e-01,-7.096168481303103404e-01,-3.587038191723480596e-01
-6.060264352605423399e-01,-7.670404499999798897e-01,-2.106677664694535657e-01
-6.091235262309708798e-01,-7.287818258769771518e-01,-3.128027814188474309e-01
-5.533528240286733624e-01,-6.509732419274124604e-01,-5.196484296464356500e-01
5.885817948669415101e-01,7.308092516114145232e-01,3.456722559164588926e-01
7.973195244534958537e-01,5.629230480542311010e-01,2.177136143987905004e-01
7.625539433998845817e-01,6.069341875042104650e-01,2.239249326088760539e-01
6.842044873536060612e-01,5.760830198245879830e-01,4.472052926285337571e-01
