-0.6025,0.56444,-0.56427
0.48658,-0.62009,0.61541
0.61887,-0.50615,0.60068
-0.58818,0.64055,-0.4937
-0.66484,0.5056,-0.54987
-0.62859,0.51701,-0.58101
-0.53947,0.58139,-0.60906
0.51803,-0.58935,0.61993
-0.57796,0.6106,-0.54142
-0.72805,0.54389,-0.41729
0.69891,-0.51822,0.49292
-0.57586,0.59059,-0.56532
0.51167,-0.53781,0.67004
-0.49772,0.68019,-0.53816
0.50706,-0.52238,0.68557
0.74662,-0.44099,0.49808
-0.56242,0.61127,-0.5568
-0.70795,0.49482,-0.50394
0.58754,-0.55837,0.58569
0.59576,-0.60179,0.5319
-0.53322,0.60713,-0.58913
-0.50255,0.58382,-0.63765
0.53884,-0.58803,0.60322
-0.60473,0.58061,-0.54516
0.53581,-0.59496,0.59911
0.54288,-0.60162,0.58595
-0.47446,0.6762,-0.56359
-0.48902,0.66422,-0.56539
0.3947,-0.61761,0.68027
-0.54594,0.50231,-0.67054
0.61029,-0.48181,0.62882
-0.54628,0.67179,-0.50028
0.42348,-0.46031,0.78024
0.63855,-0.40422,0.65487
-0.68105,0.56314,-0.46802
0.5569,-0.68948,0.46313
-0.53707,0.43762,-0.72114
0.5672,-0.55201,0.6112
-0.55927,0.38059,-0.73646
0.47441,-0.665,0.57681
-0.69026,0.45951,-0.55891
-0.52972,0.61382,-0.58533
0.58706,-0.74106,0.32588
-0.5718,0.62531,-0.53106
-0.64257,0.61652,-0.45497
-0.62656,0.58877,-0.51066
0.52574,-0.57575,0.62618
0.51098,-0.34601,0.78688
0.64295,-0.59741,0.47929
-0.55018,0.6073,-0.57314
0.50554,-0.56182,0.65482
-0.62355,0.45171,-0.63808
-0.53219,0.5689,-0.627
-0.52604,0.5577,-0.64207
-0.56133,0.44337,-0.6988
0.50011,-0.63056,0.59354
-0.5706,0.67024,-0.47454
0.75925,-0.43009,0.48842
-0.5086,0.55999,-0.65402
0.68331,-0.52165,0.51085
-0.64218,0.3752,-0.66845
0.51442,-0.6336,0.57786
-0.57796,0.58823,-0.56564
0.60093,-0.52227,0.60508
0.61226,-0.64415,0.45849
-0.65889,0.6123,-0.43699
0.52013,-0.59159,0.61602
-0.53842,0.58218,-0.60924
-0.54897,0.66005,-0.5128
0.57738,-0.54208,0.61055
0.52122,-0.43946,0.73158
-0.56908,0.61088,-0.55043
-0.43747,0.70321,-0.56046
-0.70315,0.48661,-0.51845
-0.47383,0.64782,-0.5965
-0.61083,0.59745,-0.51955
-0.49454,0.60038,-0.62847
-0.5836,0.52865,-0.61638
0.63908,-0.52797,0.55931
-0.49619,0.50774,-0.70427
0.5603,-0.58056,0.59077
0.59397,-0.57117,0.56654
-0.40529,0.64949,-0.64335
0.47985,-0.56283,0.67303
-0.62686,0.43838,-0.64411
0.4882,-0.57207,0.65908
-0.55466,0.70525,-0.44156
-0.75526,0.2521,-0.605
0.44027,-0.6771,0.58965
0.63658,-0.58323,0.5046
0.45103,-0.50413,0.73649
0.5726,-0.57273,0.58661
0.51829,-0.61901,0.5901
0.46611,-0.65967,0.58956
0.61454,-0.68166,0.39709
0.6303,-0.56195,0.53567
0.52023,-0.61644,0.59107
0.59362,-0.61744,0.51611
-0.59036,0.57817,-0.5632
0.548,-0.5697,0.61248
0.67986,-0.45711,0.57345
0.56712,-0.67832,0.46718
-0.48865,0.46612,-0.73754
0.72846,-0.29923,0.61628
0.56145,-0.58445,0.58583
-0.51851,0.58144,-0.62696
-0.65146,0.62194,-0.4345
0.57813,-0.59675,0.55646
-0.46223,0.61571,-0.63816
0.51424,-0.67926,0.5236
0.51164,-0.61601,0.59896
0.59205,-0.56545,0.57424
-0.56788,0.56851,-0.59524
-0.5654,0.55026,-0.61444
-0.45682,0.58662,-0.66872
0.54561,-0.70206,0.45763
0.50758,-0.69162,0.51384
0.54357,-0.61716,0.5689
0.5978,-0.60671,0.52396
-0.4918,0.74357,-0.45303
0.78231,-0.4766,0.40106
-0.44266,0.58548,-0.67916
-0.72222,0.46274,-0.51407
0.57739,-0.46621,0.67027
0.51075,-0.45853,0.72725
-0.586,0.50565,-0.63319
-0.55135,0.69247,-0.46529
0.57514,-0.61147,0.54342
-0.37554,0.80162,-0.46516
0.65884,-0.44026,0.61
-0.64925,0.56072,-0.51388
-0.29431,0.43103,-0.85299
-0.45286,0.67675,-0.58045
-0.64264,0.5677,-0.51452
-0.53545,0.6903,-0.4866
0.54739,-0.67567,0.49381
0.60689,-0.54098,0.58226
0.51251,-0.61662,0.59759
-0.56353,0.58107,-0.58719
-0.41491,0.70274,-0.57794
-0.50422,0.50246,-0.70235
0.60322,-0.56123,0.56671
-0.59931,0.48607,-0.63605
0.42767,-0.84238,0.32787
-0.48213,0.47096,-0.73875
0.56598,-0.50588,0.65096
0.55648,-0.62076,0.55225
-0.45195,0.63725,-0.62423
-0.56795,0.62268,-0.53824
-0.55881,0.65291,-0.51131
0.48013,-0.60606,0.63416
0.49495,-0.73771,0.45913
-0.54455,0.63384,-0.54928
0.52266,-0.50141,0.6895
0.6757,-0.58018,0.45477
-0.47038,0.6165,-0.6314
-0.4286,0.58645,-0.6873
-0.45663,0.5543,-0.69588
0.4754,-0.37398,0.79633
0.60921,-0.49118,0.62258
0.47449,-0.66694,0.5745
0.53221,-0.59253,0.6047
-0.55894,0.55218,-0.61861
-0.57075,0.70467,-0.42153
-0.53614,0.67565,-0.50602
0.54422,-0.66783,0.50777
0.72247,-0.48866,0.48912
-0.60141,0.49991,-0.62321
0.50413,-0.53469,0.6782
-0.66559,0.49309,-0.56023
0.53839,-0.43678,0.72067
0.40943,-0.7789,0.47506
0.65446,-0.52286,0.54617
0.65211,-0.49434,0.57479
0.66382,-0.4999,0.55627
0.58949,-0.59139,0.55024
-0.60295,0.58991,-0.53708
-0.57635,0.60459,-0.54981
0.73143,-0.46448,0.49927
-0.38863,0.69207,-0.60827
0.55191,-0.61643,0.56161
0.59083,-0.5729,0.56807
-0.51753,0.53674,-0.66639
-0.58318,0.63522,-0.50636
0.48011,-0.666,0.57091
0.55975,-0.57234,0.59925
0.51877,-0.66389,0.53863
0.58294,-0.65814,0.47649
-0.55198,0.6149,-0.56323
-0.56253,0.63188,-0.53318
-0.62456,0.58655,-0.51564
0.60632,-0.53229,0.59079
0.63059,-0.48815,0.60338
-0.67786,0.53948,-0.49946
0.62516,-0.47079,0.62251
0.61156,-0.60753,0.50685
0.44934,-0.62386,0.63945
-0.61236,0.5457,-0.57204
-0.80409,0.34319,-0.48545
0.47054,-0.6872,0.55349
0.68784,-0.43709,0.5795
0.65067,-0.5647,0.50769
0.46898,-0.60385,0.64453
-0.56048,0.60526,-0.56526
0.56656,-0.55295,0.61095
-0.66125,0.52542,-0.53543
0.57169,-0.52549,0.63011
-0.70605,0.40096,-0.58371
0.57336,-0.59264,0.56572
-0.66724,0.50062,-0.55151
-0.49718,0.46792,-0.73066
0.54147,-0.51259,0.66638
-0.53682,0.60898,-0.58392
0.64262,-0.43703,0.62931
-0.52956,0.62908,-0.56905
0.46718,-0.58369,0.66411
-0.60271,0.63421,-0.48427
0.52924,-0.70035,0.47897
0.57559,-0.6025,0.55289
-0.69617,0.49134,-0.52338
-0.58235,0.56192,-0.58746
0.46395,-0.6602,0.59066
-0.48012,0.59659,-0.64309
0.5703,-0.33669,0.74926
0.57623,-0.67762,0.45694
-0.53672,0.54833,-0.6413
0.52548,-0.33106,0.78376
-0.68757,0.51186,-0.51502
0.48945,-0.64064,0.59162
0.57012,-0.31572,0.75848
