-0.51635,0.60898,0.6021
-0.53557,0.79028,0.29771
-0.55708,0.65415,0.51162
0.4676,-0.7075,-0.5299
0.67783,-0.63637,-0.36821
-0.77131,0.50303,0.38992
0.53466,-0.7043,-0.46702
-0.63201,0.61986,0.46512
-0.68381,0.49264,0.53825
-0.6871,0.32406,0.65029
-0.53503,0.50213,0.67941
-0.47455,0.64176,0.60245
0.45964,-0.61979,-0.63608
0.55446,-0.69238,-0.46172
0.57276,-0.64531,-0.50549
-0.68605,0.47166,0.55396
0.67041,-0.60639,-0.4276
-0.73779,0.51666,0.43442
-0.78307,0.36269,0.50523
-0.48283,0.63321,0.60491
0.54261,-0.55637,-0.62931
0.80236,-0.42925,-0.41469
-0.57115,0.75134,0.33057
-0.44643,0.53765,0.71529
0.47216,-0.57624,-0.66709
0.56757,-0.65829,-0.49449
-0.48533,0.69308,0.533
0.44432,-0.45561,-0.77137
0.50434,-0.53818,-0.67528
-0.48326,0.63175,0.6061
0.52306,-0.64463,-0.55756
0.68868,-0.52014,-0.50514
-0.67752,0.58704,0.44312
0.6059,-0.66344,-0.43901
-0.67558,0.62379,0.39303
-0.49642,0.55676,0.66602
0.64097,-0.33972,-0.68829
0.63307,-0.54569,-0.54905
-0.53462,0.57273,0.62141
-0.35476,0.62936,0.69141
-0.63064,0.4656,0.6209
-0.58855,0.62961,0.50715
-0.53079,0.60022,0.59833
-0.44949,0.47073,0.75919
0.32777,-0.64928,-0.68629
-0.63275,0.41895,0.65124
-0.68011,0.59079,0.43407
-0.57618,0.5285,0.62346
-0.64413,0.66825,0.3722
-0.50436,0.36201,0.78394
0.52986,-0.63523,-0.56189
-0.75245,0.47904,0.45203
0.39389,-0.76396,-0.5111
0.50355,-0.62939,-0.59186
-0.60417,0.63354,0.48332
0.44427,-0.80403,-0.39518
-0.6879,0.44169,0.57594
-0.58766,0.58382,0.56019
-0.52907,0.59008,0.60983
0.57054,-0.70695,-0.41797
0.57117,-0.60607,-0.55357
0.66734,-0.4096,-0.622
-0.52702,0.63788,0.56157
-0.6426,0.46449,0.60935
0.30714,-0.70518,-0.63905
0.52706,-0.57923,-0.62185
-0.35879,0.53934,0.76183
0.48276,-0.57234,-0.66285
0.67253,-0.61976,-0.40447
0.62227,-0.56259,-0.54431
-0.68817,0.51583,0.51023
0.58827,-0.67596,-0.44386
-0.5792,0.51363,0.63302
-0.56477,0.64383,0.51625
-0.58616,0.64909,0.48487
-0.64448,0.53654,0.54476
-0.29164,0.64702,0.70449
-0.60112,0.51613,0.61013
-0.41529,0.81539,0.40333
0.61246,-0.57259,-0.545
-0.69976,0.48962,0.5202
0.58662,-0.61742,-0.52408
-0.58709,0.68576,0.43018
-0.50825,0.38326,0.77123
0.56841,-0.48921,-0.66151
0.42115,-0.54654,-0.72383
-0.59135,0.74493,0.30884
-0.78263,0.47622,0.40087
-0.5433,0.65958,0.51941
